,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,padrao_mudanca,tipo_mudanca,perspectiva,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
725,time_series_strategy,cpd_average_time_delta,"[8, 13, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
726,time_series_strategy,cpd_time_std_delta,"[8, 13, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
727,threshold_strategy,gtest_frequency,"[8, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
728,time_series_strategy,cpd_frequency_delta,"[12, 24]","[12, 24]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
729,time_series_strategy,cpd_prob_freq_delta,"[12, 24]","[12, 24]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
730,time_series_strategy,cramersv_frequency,"[11, 24]","[12, 24]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
731,threshold_strategy,cramersv_frequency,"[8, 24]","[12, 24]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
732,time_series_strategy,cpd_average_time_delta,"[9, 14, 24]","[12, 24]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
733,time_series_strategy,cpd_time_std_delta,"[9, 14, 24]","[12, 24]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
734,threshold_strategy,gtest_frequency,"[8, 24]","[12, 24]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_lp.csv,lp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
735,time_series_strategy,cpd_frequency_delta,"[11, 25]","[12, 25]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
736,time_series_strategy,cpd_prob_freq_delta,"[12, 25]","[12, 25]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
737,time_series_strategy,cramersv_frequency,"[11, 25]","[12, 25]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
738,threshold_strategy,cramersv_frequency,"[8, 25]","[12, 25]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
739,time_series_strategy,cpd_average_time_delta,"[8, 13, 25]","[12, 25]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
740,time_series_strategy,cpd_time_std_delta,"[8, 13, 25]","[12, 25]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
741,threshold_strategy,gtest_frequency,"[8, 25]","[12, 25]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_OIR.csv,OIR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
742,time_series_strategy,cpd_frequency_delta,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
743,time_series_strategy,cpd_prob_freq_delta,"[12, 19]","[9, 19]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
744,time_series_strategy,cramersv_frequency,"[11, 19]","[9, 19]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
745,threshold_strategy,cramersv_frequency,"[8, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
746,time_series_strategy,cpd_average_time_delta,"[9, 14, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
747,time_series_strategy,cpd_time_std_delta,"[9, 14, 19]","[9, 19]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
748,threshold_strategy,gtest_frequency,"[8, 19]","[9, 19]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_pm.csv,pm,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
749,time_series_strategy,cpd_frequency_delta,"[8, 14, 21]","[10, 21]",0.67,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
750,time_series_strategy,cpd_prob_freq_delta,"[13, 21]","[10, 21]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
751,time_series_strategy,cramersv_frequency,"[14, 21]","[10, 21]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
752,threshold_strategy,cramersv_frequency,"[12, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
753,time_series_strategy,cpd_average_time_delta,"[10, 15, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
754,time_series_strategy,cpd_time_std_delta,"[11, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
755,threshold_strategy,gtest_frequency,"[13, 21]","[10, 21]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_RIO.csv,RIO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
756,time_series_strategy,cpd_frequency_delta,"[11, 20]","[10, 20]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
757,time_series_strategy,cpd_prob_freq_delta,"[12, 20]","[10, 20]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
758,time_series_strategy,cramersv_frequency,"[12, 20]","[10, 20]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
759,threshold_strategy,cramersv_frequency,"[10, 20]","[10, 20]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
760,time_series_strategy,cpd_average_time_delta,"[9, 14, 20]","[10, 20]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
761,time_series_strategy,cpd_time_std_delta,"[10, 15, 20]","[10, 20]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
762,threshold_strategy,gtest_frequency,"[10, 20]","[10, 20]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_rp.csv,rp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
763,time_series_strategy,cpd_frequency_delta,"[12, 20]","[10, 20]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
764,time_series_strategy,cpd_prob_freq_delta,"[13, 20]","[10, 20]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
765,time_series_strategy,cramersv_frequency,"[12, 20]","[10, 20]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
766,threshold_strategy,cramersv_frequency,"[9, 20]","[10, 20]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
767,time_series_strategy,cpd_average_time_delta,"[9, 14, 20]","[10, 20]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
768,time_series_strategy,cpd_time_std_delta,"[9, 14, 20]","[10, 20]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
769,threshold_strategy,gtest_frequency,"[10, 20]","[10, 20]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_sw.csv,sw,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
